order_id,return_date,return_reason
106487,2024-10-29,Bad Quality
1417,2024-11-01,Not Needed
67375,2025-10-29,Wrong Item
94431,2025-11-23,Wrong Item
96060,2025-03-05,Bad Quality
65923,2025-04-15,Wrong Item
75678,2025-11-05,Not Needed
10958,2025-11-17,Not Needed
96463,2025-11-03,Not Needed
111240,2025-08-18,Not Needed
73195,2025-05-17,Bad Quality
52923,2024-10-29,Not Needed
103118,2025-09-11,Damaged
72228,2025-07-03,Damaged
9680,2025-11-06,Bad Quality
63440,2025-09-10,Damaged
113130,2025-09-13,Damaged
5045,2025-03-14,Damaged
89103,2024-09-04,Bad Quality
99250,2025-11-09,Damaged
21001,2025-11-28,Not Needed
87332,2024-03-05,Damaged
64050,2025-08-20,Wrong Item
49713,2024-06-15,Wrong Item
56608,2025-08-02,Wrong Item
85746,2025-10-30,Bad Quality
58807,2025-01-25,Bad Quality
96195,2025-09-10,Damaged
98398,2025-11-19,Wrong Item
57008,2024-02-18,Not Needed
64373,2025-03-29,Not Needed
50473,2025-01-14,Bad Quality
90905,2025-09-22,Wrong Item
117014,2025-08-23,Not Needed
73726,2025-09-20,Bad Quality
113191,2025-09-19,Bad Quality
60609,2025-01-23,Wrong Item
92480,2024-08-26,Damaged
45630,2025-10-26,Bad Quality
75094,2025-08-18,Damaged
82013,2025-05-21,Damaged
39553,2025-09-23,Damaged
87207,2025-11-24,Damaged
68512,2025-07-13,Wrong Item
108185,2025-11-18,Damaged
71992,2025-05-11,Bad Quality
28828,2025-03-21,Not Needed
24735,2025-09-11,Wrong Item
73456,2024-08-22,Damaged
11905,2025-08-22,Wrong Item
5892,2025-09-22,Wrong Item
109762,2025-04-23,Not Needed
97640,2024-12-30,Not Needed
82031,2024-11-13,Not Needed
81046,2025-06-28,Damaged
36048,2025-11-04,Damaged
64581,2025-08-09,Wrong Item
97326,2025-08-12,Not Needed
103151,2025-09-19,Wrong Item
96651,2024-01-30,Damaged
59836,2025-09-10,Wrong Item
91173,2025-10-07,Bad Quality
52000,2024-10-18,Wrong Item
14942,2024-09-15,Damaged
96984,2025-11-28,Bad Quality
37918,2025-05-06,Not Needed
95688,2025-07-25,Wrong Item
17829,2025-09-05,Wrong Item
11133,2025-09-16,Wrong Item
81358,2024-09-22,Bad Quality
66395,2025-11-27,Wrong Item
63528,2024-07-30,Wrong Item
100406,2025-08-06,Damaged
59270,2025-01-21,Not Needed
111736,2025-10-28,Bad Quality
17658,2025-05-29,Bad Quality
113341,2025-05-11,Wrong Item
975,2025-04-25,Bad Quality
65134,2025-05-25,Bad Quality
70020,2025-10-19,Wrong Item
81062,2025-11-22,Wrong Item
44803,2025-11-27,Damaged
39917,2025-08-27,Damaged
101688,2024-10-30,Wrong Item
96782,2025-11-19,Bad Quality
28382,2025-09-19,Not Needed
39878,2025-06-29,Wrong Item
103539,2025-07-14,Not Needed
29990,2025-10-17,Wrong Item
70988,2025-03-21,Wrong Item
110444,2024-10-01,Damaged
64193,2025-02-18,Wrong Item
80493,2025-06-17,Not Needed
31146,2025-08-03,Damaged
87921,2024-10-21,Bad Quality
508,2024-03-27,Not Needed
21734,2025-05-26,Damaged
115215,2025-02-05,Wrong Item
115321,2025-09-29,Not Needed
57024,2024-08-30,Wrong Item
25639,2025-10-28,Bad Quality
71003,2025-09-04,Wrong Item
28714,2025-07-21,Bad Quality
115236,2025-07-23,Wrong Item
25960,2025-05-20,Not Needed
37128,2025-07-05,Bad Quality
3441,2025-11-04,Bad Quality
97356,2025-08-16,Bad Quality
31922,2025-10-13,Not Needed
101524,2025-11-10,Not Needed
119951,2025-01-04,Damaged
80203,2025-09-13,Not Needed
110912,2025-02-01,Not Needed
57799,2025-01-07,Not Needed
12205,2024-12-16,Bad Quality
57044,2025-04-07,Damaged
89615,2025-07-21,Damaged
31997,2025-08-29,Bad Quality
79539,2025-10-18,Damaged
89583,2024-12-18,Wrong Item
101756,2025-06-20,Damaged
105384,2025-03-20,Bad Quality
99436,2024-10-10,Not Needed
4438,2025-05-03,Not Needed
27659,2025-10-06,Bad Quality
30728,2025-07-15,Not Needed
41187,2025-02-15,Bad Quality
24789,2025-07-24,Damaged
85414,2025-11-16,Wrong Item
1625,2024-09-13,Damaged
48741,2024-09-28,Wrong Item
13802,2025-11-17,Damaged
10563,2025-02-03,Damaged
9316,2025-02-22,Bad Quality
16615,2025-02-02,Wrong Item
40105,2024-06-05,Not Needed
90539,2024-09-05,Not Needed
85682,2025-05-01,Wrong Item
45365,2025-09-18,Bad Quality
61418,2024-04-27,Wrong Item
48722,2025-08-02,Bad Quality
20494,2025-09-29,Wrong Item
86953,2025-10-24,Wrong Item
90224,2025-08-13,Damaged
6942,2025-08-10,Bad Quality
53983,2025-10-24,Damaged
75055,2025-11-13,Bad Quality
41967,2025-10-22,Bad Quality
26396,2025-08-26,Bad Quality
117693,2025-11-26,Wrong Item
68442,2025-03-10,Wrong Item
79411,2024-05-13,Wrong Item
88837,2025-03-29,Wrong Item
52678,2025-07-18,Wrong Item
36705,2025-01-10,Bad Quality
49752,2025-03-02,Wrong Item
73419,2025-11-15,Wrong Item
25398,2025-04-01,Damaged
88759,2025-09-20,Wrong Item
93913,2025-11-26,Not Needed
15454,2025-05-22,Wrong Item
90102,2024-04-09,Bad Quality
58585,2025-07-25,Bad Quality
68235,2025-04-11,Wrong Item
93178,2025-11-24,Bad Quality
104793,2025-10-11,Not Needed
34245,2025-09-01,Not Needed
47748,2024-12-06,Bad Quality
113594,2024-07-29,Not Needed
115117,2025-04-20,Not Needed
83397,2025-11-04,Not Needed
106598,2024-04-23,Damaged
996,2025-10-23,Damaged
107857,2025-10-23,Not Needed
42278,2025-08-16,Wrong Item
110758,2024-10-01,Damaged
34957,2025-09-27,Bad Quality
25569,2025-05-27,Bad Quality
91627,2025-07-25,Not Needed
53853,2025-07-25,Bad Quality
82225,2025-05-07,Bad Quality
74943,2025-11-02,Damaged
27676,2024-11-25,Wrong Item
21461,2025-06-02,Damaged
59168,2025-01-27,Wrong Item
26572,2025-01-18,Damaged
27377,2025-09-08,Damaged
65530,2025-07-30,Wrong Item
68843,2024-02-27,Wrong Item
78086,2025-06-03,Wrong Item
89562,2025-08-03,Bad Quality
62875,2024-11-09,Not Needed
9505,2025-02-13,Not Needed
84972,2025-02-06,Not Needed
65104,2025-10-03,Not Needed
37806,2025-10-06,Not Needed
84047,2025-07-02,Bad Quality
33727,2025-11-23,Wrong Item
28104,2025-11-20,Not Needed
22442,2025-11-08,Not Needed
23632,2024-06-25,Damaged
88387,2025-06-26,Wrong Item
41357,2024-12-26,Wrong Item
37758,2025-08-15,Bad Quality
28719,2025-10-01,Not Needed
59917,2025-10-17,Damaged
81465,2024-08-24,Bad Quality
108684,2025-08-04,Damaged
54297,2025-07-30,Bad Quality
73919,2025-11-23,Damaged
100404,2024-06-10,Bad Quality
4819,2025-05-14,Bad Quality
37139,2025-04-10,Wrong Item
50744,2025-11-13,Bad Quality
92955,2025-04-09,Not Needed
40320,2024-12-23,Wrong Item
60448,2025-02-15,Wrong Item
87934,2025-06-07,Bad Quality
46787,2025-06-17,Damaged
90864,2024-04-30,Bad Quality
61780,2025-03-14,Not Needed
353,2025-10-09,Not Needed
113880,2025-10-24,Damaged
97508,2025-09-06,Damaged
69574,2024-09-10,Bad Quality
71666,2025-10-12,Bad Quality
53053,2025-08-20,Not Needed
37352,2025-03-04,Damaged
34425,2025-03-30,Not Needed
77097,2024-06-28,Wrong Item
2332,2025-10-02,Bad Quality
15676,2024-09-24,Damaged
67803,2025-11-20,Wrong Item
90096,2025-11-28,Bad Quality
112378,2025-02-18,Bad Quality
94291,2025-10-02,Wrong Item
27414,2025-09-10,Not Needed
48877,2025-11-01,Not Needed
35799,2025-10-17,Bad Quality
108897,2025-08-06,Bad Quality
2599,2025-08-09,Not Needed
11075,2025-09-05,Not Needed
25752,2025-10-29,Bad Quality
66178,2025-05-21,Damaged
603,2024-04-12,Wrong Item
1090,2025-11-25,Wrong Item
12005,2025-09-08,Damaged
101701,2025-08-19,Wrong Item
81241,2025-09-13,Damaged
79301,2025-01-23,Not Needed
7286,2024-12-04,Not Needed
42887,2025-03-08,Bad Quality
111110,2024-09-04,Not Needed
33414,2025-02-11,Damaged
25914,2025-11-06,Wrong Item
99116,2024-07-12,Not Needed
58152,2024-11-08,Wrong Item
40537,2025-11-25,Not Needed
4236,2025-05-18,Damaged
44834,2024-12-11,Damaged
69799,2024-10-21,Bad Quality
8704,2024-10-03,Not Needed
52967,2025-03-13,Bad Quality
99334,2025-11-14,Damaged
55283,2024-12-01,Not Needed
104203,2024-02-27,Not Needed
24924,2025-05-27,Wrong Item
52022,2025-09-09,Not Needed
6557,2024-09-02,Not Needed
34972,2025-11-05,Bad Quality
84889,2025-03-26,Damaged
84829,2025-11-23,Not Needed
185,2025-04-20,Wrong Item
71360,2024-02-04,Wrong Item
112822,2025-05-26,Damaged
20479,2025-09-04,Wrong Item
38423,2025-10-03,Not Needed
108651,2025-08-11,Not Needed
78028,2025-11-15,Bad Quality
111017,2024-08-02,Damaged
66785,2025-05-31,Not Needed
51060,2024-04-06,Bad Quality
115288,2024-07-09,Wrong Item
84315,2025-11-10,Wrong Item
36407,2025-11-12,Damaged
16529,2025-11-13,Damaged
70012,2025-07-20,Not Needed
46659,2025-05-04,Not Needed
114283,2025-11-08,Bad Quality
31244,2025-09-26,Damaged
30363,2025-11-22,Bad Quality
27349,2025-11-25,Not Needed
65658,2025-03-22,Damaged
101955,2025-07-25,Wrong Item
65651,2025-10-06,Bad Quality
86477,2025-03-18,Damaged
109629,2025-06-23,Bad Quality
109452,2024-09-11,Not Needed
71958,2025-11-06,Damaged
92271,2025-11-23,Bad Quality
114834,2025-11-15,Bad Quality
67751,2025-06-01,Bad Quality
112999,2025-05-02,Not Needed
89957,2025-11-27,Bad Quality
81691,2025-04-23,Wrong Item
85826,2025-07-05,Wrong Item
15321,2024-08-22,Damaged
96151,2025-06-13,Bad Quality
30481,2025-06-01,Damaged
13103,2024-12-22,Not Needed
27623,2025-06-12,Not Needed
79971,2025-06-03,Not Needed
38228,2025-09-23,Bad Quality
112984,2025-07-12,Not Needed
85721,2025-05-08,Damaged
39627,2025-03-09,Wrong Item
86623,2025-10-13,Damaged
81747,2025-11-09,Not Needed
35762,2025-06-15,Not Needed
12927,2025-10-20,Bad Quality
50890,2025-11-27,Bad Quality
92905,2025-11-04,Bad Quality
37003,2025-11-22,Wrong Item
82580,2025-01-26,Damaged
107359,2025-11-03,Not Needed
110237,2025-04-24,Damaged
110339,2025-01-16,Bad Quality
68227,2025-01-24,Damaged
51590,2025-10-06,Wrong Item
56338,2025-08-05,Bad Quality
32452,2025-11-17,Damaged
42267,2025-11-24,Damaged
18625,2024-09-17,Bad Quality
70755,2025-11-27,Not Needed
140,2025-09-06,Wrong Item
13600,2025-11-06,Not Needed
65480,2024-01-25,Wrong Item
71038,2025-05-21,Bad Quality
79070,2025-10-03,Bad Quality
61354,2024-10-25,Damaged
40169,2025-11-05,Damaged
64305,2025-05-12,Bad Quality
10516,2024-09-11,Not Needed
26197,2025-09-29,Damaged
53100,2025-09-30,Bad Quality
40748,2025-07-21,Not Needed
70750,2025-11-05,Damaged
73317,2025-11-24,Wrong Item
41523,2025-10-21,Bad Quality
95143,2025-10-16,Bad Quality
105290,2025-07-16,Damaged
47154,2025-04-13,Bad Quality
96272,2025-11-20,Wrong Item
115922,2025-01-12,Bad Quality
113056,2025-08-23,Bad Quality
57077,2025-05-14,Not Needed
107603,2025-06-24,Not Needed
110714,2024-05-30,Not Needed
5252,2025-08-16,Not Needed
119966,2025-03-22,Damaged
56295,2025-09-07,Bad Quality
13565,2025-07-02,Not Needed
79010,2025-03-05,Wrong Item
53174,2025-11-14,Wrong Item
74339,2025-08-07,Bad Quality
85914,2025-11-15,Damaged
41717,2025-06-05,Not Needed
116815,2024-08-02,Bad Quality
112703,2024-12-15,Damaged
37486,2025-10-11,Bad Quality
88123,2025-11-23,Damaged
71314,2025-02-18,Damaged
11730,2025-04-06,Bad Quality
52509,2025-11-24,Not Needed
97391,2024-07-10,Wrong Item
1725,2025-07-05,Bad Quality
22942,2024-08-20,Bad Quality
70934,2024-09-18,Not Needed
48244,2025-04-26,Damaged
115195,2024-07-05,Bad Quality
98077,2025-02-14,Bad Quality
87723,2025-09-21,Damaged
33130,2025-11-24,Wrong Item
8461,2025-09-11,Bad Quality
93964,2025-03-08,Damaged
149,2025-09-29,Wrong Item
48765,2025-03-31,Bad Quality
37890,2025-04-17,Wrong Item
18189,2025-01-05,Wrong Item
117924,2024-07-04,Wrong Item
29910,2025-02-22,Not Needed
100508,2025-11-09,Bad Quality
116127,2025-05-30,Not Needed
65940,2025-11-24,Damaged
107978,2025-11-12,Bad Quality
3435,2025-11-11,Bad Quality
20751,2024-12-23,Damaged
87475,2024-09-27,Not Needed
25070,2025-06-09,Damaged
73075,2025-02-03,Wrong Item
118220,2025-08-12,Wrong Item
14185,2024-12-31,Bad Quality
88368,2025-09-07,Bad Quality
37297,2025-05-19,Damaged
113614,2024-06-19,Damaged
34009,2025-11-01,Bad Quality
3997,2025-07-18,Damaged
55652,2024-07-17,Not Needed
54718,2025-06-11,Wrong Item
104443,2025-05-09,Bad Quality
97308,2025-11-22,Wrong Item
64860,2025-01-19,Not Needed
94669,2025-10-25,Damaged
114724,2025-08-31,Bad Quality
115690,2024-11-10,Not Needed
116747,2025-04-14,Wrong Item
49135,2025-05-30,Damaged
105280,2024-11-22,Bad Quality
1046,2025-07-04,Not Needed
116754,2025-09-18,Not Needed
38737,2025-01-05,Not Needed
7686,2025-10-02,Damaged
36137,2025-01-17,Damaged
10585,2025-11-08,Damaged
67435,2024-12-31,Damaged
117618,2025-11-03,Wrong Item
43990,2025-11-03,Wrong Item
35630,2025-11-19,Damaged
71362,2025-04-02,Not Needed
77678,2025-08-26,Wrong Item
67052,2025-07-21,Not Needed
46920,2024-02-12,Damaged
45639,2025-08-12,Wrong Item
35366,2025-07-10,Wrong Item
26985,2025-06-11,Damaged
85157,2025-04-24,Not Needed
35972,2025-08-31,Not Needed
119616,2025-11-07,Bad Quality
68565,2025-01-23,Not Needed
29174,2024-11-10,Damaged
67593,2025-10-12,Bad Quality
93098,2025-08-09,Bad Quality
36939,2025-05-07,Damaged
1520,2025-03-31,Not Needed
66507,2025-11-27,Wrong Item
19495,2024-11-03,Not Needed
44297,2025-10-10,Damaged
49001,2025-11-16,Not Needed
65492,2025-07-03,Wrong Item
38063,2025-05-02,Wrong Item
45077,2025-08-22,Wrong Item
35922,2025-05-29,Bad Quality
52829,2025-06-02,Wrong Item
101378,2025-04-10,Bad Quality
56033,2025-09-10,Not Needed
11286,2025-11-19,Wrong Item
2414,2025-09-04,Wrong Item
7896,2024-12-10,Damaged
17838,2025-09-06,Damaged
76962,2025-10-06,Bad Quality
92468,2025-08-04,Wrong Item
24265,2025-07-21,Bad Quality
26386,2025-11-28,Bad Quality
57468,2025-08-03,Not Needed
62676,2025-11-08,Bad Quality
4801,2025-08-05,Wrong Item
70060,2025-02-08,Bad Quality
89828,2024-05-30,Damaged
95284,2025-08-03,Bad Quality
106849,2024-11-25,Not Needed
45873,2025-09-25,Bad Quality
74187,2025-09-30,Damaged
77436,2025-10-30,Bad Quality
78139,2025-02-12,Not Needed
51914,2025-08-09,Bad Quality
68105,2025-06-04,Bad Quality
113533,2025-03-04,Bad Quality
9702,2025-07-10,Not Needed
20096,2024-12-07,Damaged
71945,2025-02-08,Wrong Item
115389,2025-09-15,Damaged
69198,2024-09-16,Not Needed
88650,2025-05-08,Wrong Item
16390,2025-04-12,Wrong Item
81568,2025-06-09,Wrong Item
47592,2025-08-22,Bad Quality
36206,2025-07-23,Wrong Item
89780,2025-11-06,Damaged
106654,2025-06-06,Wrong Item
84439,2025-03-20,Damaged
68530,2025-09-14,Bad Quality
41557,2025-03-18,Bad Quality
33670,2025-05-22,Bad Quality
110811,2025-05-06,Damaged
18876,2025-10-30,Wrong Item
6457,2025-06-29,Damaged
113529,2025-04-02,Wrong Item
67372,2025-08-21,Bad Quality
61579,2025-07-16,Damaged
74032,2025-04-29,Not Needed
60014,2025-11-22,Wrong Item
74601,2025-10-28,Damaged
40532,2024-02-10,Damaged
104161,2025-11-19,Not Needed
3327,2025-09-02,Not Needed
3811,2025-11-13,Bad Quality
33507,2024-08-27,Damaged
47633,2024-09-28,Damaged
78744,2025-09-09,Wrong Item
79797,2025-03-14,Not Needed
77671,2024-04-24,Wrong Item
88429,2025-11-11,Damaged
28248,2025-10-22,Bad Quality
13591,2025-11-28,Bad Quality
68451,2024-06-22,Bad Quality
12462,2025-11-27,Not Needed
53313,2025-11-13,Not Needed
105381,2025-05-14,Bad Quality
77629,2024-12-23,Not Needed
17852,2024-09-22,Damaged
63398,2025-03-23,Not Needed
91918,2024-06-13,Wrong Item
95356,2025-03-17,Not Needed
74051,2025-04-23,Wrong Item
75178,2025-11-08,Not Needed
92239,2025-05-14,Damaged
53207,2025-10-14,Damaged
110395,2025-09-22,Damaged
114553,2025-09-21,Damaged
53152,2025-01-15,Bad Quality
90421,2025-10-13,Not Needed
27117,2025-04-22,Damaged
73707,2025-11-11,Not Needed
73205,2025-10-08,Damaged
47443,2025-09-11,Wrong Item
9218,2025-10-17,Not Needed
97195,2025-03-27,Damaged
64504,2024-12-03,Wrong Item
48267,2025-03-03,Not Needed
73154,2025-11-04,Not Needed
8167,2025-11-25,Not Needed
22768,2025-06-09,Wrong Item
31895,2025-08-31,Not Needed
92266,2025-09-09,Wrong Item
53205,2025-06-20,Wrong Item
20444,2025-10-22,Damaged
70938,2025-11-24,Not Needed
35080,2025-07-17,Wrong Item
28138,2025-05-26,Wrong Item
55320,2025-09-11,Wrong Item
3638,2025-10-26,Not Needed
12707,2025-11-08,Bad Quality
29482,2025-11-15,Wrong Item
33693,2025-09-03,Bad Quality
87192,2025-03-03,Not Needed
80735,2025-10-12,Bad Quality
108134,2025-10-10,Bad Quality
95620,2025-09-18,Bad Quality
95564,2025-04-11,Bad Quality
92963,2024-12-27,Not Needed
10374,2025-11-20,Damaged
67020,2025-02-06,Damaged
41232,2025-11-18,Damaged
3394,2025-11-06,Bad Quality
45600,2025-02-05,Damaged
65996,2025-10-19,Bad Quality
97706,2025-01-19,Not Needed
9289,2025-10-23,Wrong Item
94508,2024-04-27,Bad Quality
26137,2025-07-21,Bad Quality
22000,2025-07-17,Bad Quality
109588,2025-06-12,Damaged
63864,2025-10-01,Wrong Item
39725,2025-07-07,Damaged
74779,2025-08-11,Not Needed
12019,2025-06-28,Not Needed
86413,2025-11-21,Bad Quality
49298,2025-10-25,Not Needed
32990,2025-04-28,Wrong Item
54905,2024-11-27,Not Needed
105507,2025-06-21,Wrong Item
67080,2025-04-07,Bad Quality
51186,2025-09-21,Bad Quality
94820,2025-07-16,Not Needed
7755,2025-11-08,Not Needed
29752,2025-07-06,Wrong Item
81372,2025-08-09,Bad Quality
41481,2025-10-29,Bad Quality
52852,2025-08-10,Not Needed
103856,2024-08-29,Damaged
118297,2025-04-28,Not Needed
66141,2025-10-09,Bad Quality
48177,2024-05-14,Wrong Item
2922,2025-08-20,Not Needed
107931,2024-01-05,Damaged
1863,2024-09-04,Not Needed
30577,2025-03-23,Damaged
7671,2025-03-30,Bad Quality
81796,2025-09-24,Bad Quality
98691,2024-10-05,Wrong Item
85691,2025-07-18,Wrong Item
72845,2025-01-25,Damaged
85539,2025-11-21,Bad Quality
41832,2025-07-05,Wrong Item
43010,2025-09-03,Damaged
43781,2025-01-31,Wrong Item
53446,2025-09-11,Damaged
38963,2025-08-12,Damaged
40737,2025-10-27,Bad Quality
13660,2024-09-18,Bad Quality
8707,2025-09-25,Bad Quality
103369,2025-11-23,Not Needed
100416,2025-06-12,Bad Quality
47866,2024-12-04,Bad Quality
112657,2025-05-22,Wrong Item
93132,2025-04-08,Wrong Item
97415,2025-06-14,Damaged
101865,2025-04-27,Not Needed
22456,2025-08-13,Wrong Item
87930,2025-06-30,Wrong Item
23401,2025-06-04,Wrong Item
81820,2024-06-05,Damaged
111033,2025-08-23,Wrong Item
31284,2025-11-06,Not Needed
91223,2025-06-27,Damaged
49920,2025-10-18,Not Needed
32241,2025-10-30,Bad Quality
84679,2025-03-27,Wrong Item
44213,2025-07-29,Bad Quality
35432,2025-03-17,Bad Quality
63376,2025-11-01,Not Needed
71536,2025-06-25,Not Needed
35309,2024-08-02,Not Needed
5279,2024-03-17,Bad Quality
114530,2025-11-07,Wrong Item
90775,2025-09-29,Damaged
95309,2025-11-27,Not Needed
42462,2025-11-18,Bad Quality
27922,2025-09-29,Bad Quality
91824,2024-10-05,Bad Quality
60682,2025-09-30,Bad Quality
51221,2025-10-19,Bad Quality
99924,2024-10-21,Damaged
10351,2025-11-26,Bad Quality
73759,2025-06-10,Not Needed
76118,2025-08-11,Not Needed
8898,2025-07-26,Wrong Item
108228,2025-11-04,Damaged
94362,2025-11-26,Bad Quality
14580,2025-11-25,Not Needed
79590,2024-06-26,Bad Quality
3861,2025-08-29,Wrong Item
2252,2025-02-13,Bad Quality
56589,2025-01-25,Not Needed
83419,2025-11-10,Bad Quality
105762,2025-11-28,Wrong Item
115712,2025-06-25,Wrong Item
115858,2025-10-04,Wrong Item
84338,2025-03-13,Bad Quality
103437,2025-10-15,Bad Quality
34569,2025-04-14,Bad Quality
83438,2025-09-27,Wrong Item
45605,2025-09-09,Bad Quality
4811,2025-09-13,Bad Quality
40409,2025-11-28,Bad Quality
49747,2025-02-21,Damaged
92185,2025-08-11,Damaged
113416,2025-10-12,Not Needed
91670,2024-05-12,Not Needed
119723,2024-10-07,Wrong Item
107586,2025-08-24,Not Needed
116889,2025-09-20,Not Needed
40010,2025-09-16,Damaged
40720,2025-11-06,Not Needed
102167,2025-02-28,Wrong Item
42779,2025-06-08,Bad Quality
13262,2025-08-02,Bad Quality
112739,2025-01-06,Wrong Item
2675,2025-10-03,Damaged
14251,2025-09-06,Wrong Item
73296,2024-09-19,Wrong Item
15460,2025-01-03,Damaged
18657,2025-11-04,Not Needed
609,2024-05-22,Wrong Item
104800,2025-11-09,Not Needed
111486,2025-06-19,Not Needed
18513,2025-08-23,Not Needed
48359,2025-03-01,Damaged
89068,2025-09-09,Bad Quality
74704,2025-11-12,Damaged
56746,2025-07-10,Wrong Item
100908,2025-10-26,Damaged
75252,2025-04-20,Not Needed
72882,2024-11-13,Wrong Item
70389,2025-03-25,Bad Quality
63527,2025-02-18,Damaged
87382,2024-11-21,Not Needed
5131,2025-04-13,Damaged
30674,2024-09-07,Damaged
40747,2025-07-27,Wrong Item
36751,2025-11-27,Not Needed
67180,2025-04-01,Wrong Item
13406,2025-09-09,Wrong Item
61022,2025-02-07,Damaged
88872,2025-11-13,Not Needed
30709,2025-11-27,Damaged
66594,2024-06-12,Bad Quality
75882,2025-06-03,Bad Quality
66138,2025-11-14,Wrong Item
1043,2024-04-20,Bad Quality
31499,2025-10-14,Damaged
101453,2025-07-25,Bad Quality
14642,2025-01-29,Bad Quality
107396,2024-09-24,Wrong Item
